2022-04-21 01:01:35 status unpacked grep:amd64 3.7-1build1
2022-04-21 01:01:35 status half-configured grep:amd64 3.7-1build1
2022-04-21 01:01:35 status installed grep:amd64 3.7-1build1
2022-04-21 01:01:35 startup archives unpack
2022-04-21 01:01:35 upgrade gzip:amd64 1.10-4ubuntu4 1.10-4ubuntu4
2022-04-21 01:01:35 status half-configured gzip:amd64 1.10-4ubuntu4
2022-04-21 01:01:35 status unpacked gzip:amd64 1.10-4ubuntu4
2022-04-21 01:01:35 status half-installed gzip:amd64 1.10-4ubuntu4
2022-04-21 01:01:35 status unpacked gzip:amd64 1.10-4ubuntu4
2022-04-21 01:01:35 startup packages configure
2022-04-21 01:01:35 configure gzip:amd64 1.10-4ubuntu4 <none>
2022-04-21 01:01:35 status unpacked gzip:amd64 1.10-4ubuntu4
2022-04-21 01:01:35 status half-configured gzip:amd64 1.10-4ubuntu4
2022-04-21 01:01:35 status installed gzip:amd64 1.10-4ubuntu4
2022-04-21 01:01:35 startup archives unpack
2022-04-21 01:01:35 upgrade hostname:amd64 3.23ubuntu2 3.23ubuntu2
2022-04-21 01:01:35 status half-configured hostname:amd64 3.23ubuntu2
2022-04-21 01:01:35 status unpacked hostname:amd64 3.23ubuntu2
2022-04-21 01:01:35 status half-installed hostname:amd64 3.23ubuntu2
2022-04-21 01:01:35 status unpacked hostname:amd64 3.23ubuntu2
2022-04-21 01:01:35 startup packages configure
2022-04-21 01:01:35 configure hostname:amd64 3.23ubuntu2 <none>
2022-04-21 01:01:35 status unpacked hostname:amd64 3.23ubuntu2
2022-04-21 01:01:35 status half-configured hostname:amd64 3.23ubuntu2
2022-04-21 01:01:35 status installed hostname:amd64 3.23ubuntu2
2022-04-21 01:01:35 startup archives unpack
2022-04-21 01:01:35 upgrade libpam-runtime:all 1.4.0-11ubuntu2 1.4.0-11ubuntu2
2022-04-21 01:01:35 status half-configured libpam-runtime:all 1.4.0-11ubuntu2
2022-04-21 01:01:35 status unpacked libpam-runtime:all 1.4.0-11ubuntu2
2022-04-21 01:01:35 status half-installed libpam-runtime:all 1.4.0-11ubuntu2
2022-04-21 01:01:36 status unpacked libpam-runtime:all 1.4.0-11ubuntu2
2022-04-21 01:01:36 upgrade libpam-modules-bin:amd64 1.4.0-11ubuntu2 1.4.0-11ubuntu2
2022-04-21 01:01:36 status half-configured libpam-modules-bin:amd64 1.4.0-11ubuntu2
2022-04-21 01:01:36 status unpacked libpam-modules-bin:amd64 1.4.0-11ubuntu2
2022-04-21 01:01:36 status half-installed libpam-modules-bin:amd64 1.4.0-11ubuntu2
2022-04-21 01:01:36 status unpacked libpam-modules-bin:amd64 1.4.0-11ubuntu2
2022-04-21 01:01:36 startup packages configure
2022-04-21 01:01:36 configure libpam-modules-bin:amd64 1.4.0-11ubuntu2 <none>
2022-04-21 01:01:36 status unpacked libpam-modules-bin:amd64 1.4.0-11ubuntu2
2022-04-21 01:01:36 status half-configured libpam-modules-bin:amd64 1.4.0-11ubuntu2
2022-04-21 01:01:36 status installed libpam-modules-bin:amd64 1.4.0-11ubuntu2
2022-04-21 01:01:36 startup archives unpack
2022-04-21 01:01:36 upgrade libpam-modules:amd64 1.4.0-11ubuntu2 1.4.0-11ubuntu2
2022-04-21 01:01:36 status half-configured libpam-modules:amd64 1.4.0-11ubuntu2
2022-04-21 01:01:36 status unpacked libpam-modules:amd64 1.4.0-11ubuntu2
2022-04-21 01:01:36 status half-installed libpam-modules:amd64 1.4.0-11ubuntu2
2022-04-21 01:01:36 status unpacked libpam-modules:amd64 1.4.0-11ubuntu2
2022-04-21 01:01:36 startup packages configure
2022-04-21 01:01:36 configure libpam-modules:amd64 1.4.0-11ubuntu2 <none>
2022-04-21 01:01:36 status unpacked libpam-modules:amd64 1.4.0-11ubuntu2
2022-04-21 01:01:36 status half-configured libpam-modules:amd64 1.4.0-11ubuntu2
2022-04-21 01:01:36 status installed libpam-modules:amd64 1.4.0-11ubuntu2
2022-04-21 01:01:36 configure libpam-runtime:all 1.4.0-11ubuntu2 <none>
2022-04-21 01:01:36 status unpacked libpam-runtime:all 1.4.0-11ubuntu2
2022-04-21 01:01:36 status half-configured libpam-runtime:all 1.4.0-11ubuntu2
2022-04-21 01:01:36 status installed libpam-runtime:all 1.4.0-11ubuntu2
2022-04-21 01:01:36 startup archives unpack
2022-04-21 01:01:36 upgrade login:amd64 1:4.8.1-2ubuntu2 1:4.8.1-2ubuntu2
2022-04-21 01:01:36 status half-configured login:amd64 1:4.8.1-2ubuntu2
2022-04-21 01:01:36 status unpacked login:amd64 1:4.8.1-2ubuntu2
2022-04-21 01:01:36 status half-installed login:amd64 1:4.8.1-2ubuntu2
2022-04-21 01:01:36 status unpacked login:amd64 1:4.8.1-2ubuntu2
2022-04-21 01:01:36 startup packages configure
2022-04-21 01:01:36 configure login:amd64 1:4.8.1-2ubuntu2 <none>
2022-04-21 01:01:36 status unpacked login:amd64 1:4.8.1-2ubuntu2
2022-04-21 01:01:36 status half-configured login:amd64 1:4.8.1-2ubuntu2
2022-04-21 01:01:36 status installed login:amd64 1:4.8.1-2ubuntu2
2022-04-21 01:01:36 startup archives unpack
2022-04-21 01:01:36 upgrade ncurses-bin:amd64 6.3-2 6.3-2
2022-04-21 01:01:36 status half-configured ncurses-bin:amd64 6.3-2
2022-04-21 01:01:36 status unpacked ncurses-bin:amd64 6.3-2
2022-04-21 01:01:36 status half-installed ncurses-bin:amd64 6.3-2
2022-04-21 01:01:36 status unpacked ncurses-bin:amd64 6.3-2
2022-04-21 01:01:36 startup packages configure
2022-04-21 01:01:36 configure ncurses-bin:amd64 6.3-2 <none>
2022-04-21 01:01:36 status unpacked ncurses-bin:amd64 6.3-2
2022-04-21 01:01:36 status half-configured ncurses-bin:amd64 6.3-2
2022-04-21 01:01:36 status installed ncurses-bin:amd64 6.3-2
2022-04-21 01:01:36 startup archives unpack
2022-04-21 01:01:36 upgrade sed:amd64 4.8-1ubuntu2 4.8-1ubuntu2
2022-04-21 01:01:36 status half-configured sed:amd64 4.8-1ubuntu2
2022-04-21 01:01:36 status unpacked sed:amd64 4.8-1ubuntu2
2022-04-21 01:01:36 status half-installed sed:amd64 4.8-1ubuntu2
2022-04-21 01:01:36 status unpacked sed:amd64 4.8-1ubuntu2
2022-04-21 01:01:36 startup packages configure
2022-04-21 01:01:36 configure sed:amd64 4.8-1ubuntu2 <none>
2022-04-21 01:01:36 status unpacked sed:amd64 4.8-1ubuntu2
2022-04-21 01:01:36 status half-configured sed:amd64 4.8-1ubuntu2
2022-04-21 01:01:36 status installed sed:amd64 4.8-1ubuntu2
2022-04-21 01:01:36 startup archives unpack
2022-04-21 01:01:36 upgrade util-linux:amd64 2.37.2-4ubuntu3 2.37.2-4ubuntu3
2022-04-21 01:01:36 status half-configured util-linux:amd64 2.37.2-4ubuntu3
2022-04-21 01:01:36 status unpacked util-linux:amd64 2.37.2-4ubuntu3
2022-04-21 01:01:36 status half-installed util-linux:amd64 2.37.2-4ubuntu3
2022-04-21 01:01:37 status unpacked util-linux:amd64 2.37.2-4ubuntu3
2022-04-21 01:01:37 startup packages configure
2022-04-21 01:01:37 configure util-linux:amd64 2.37.2-4ubuntu3 <none>
2022-04-21 01:01:37 status unpacked util-linux:amd64 2.37.2-4ubuntu3
2022-04-21 01:01:37 status half-configured util-linux:amd64 2.37.2-4ubuntu3
2022-04-21 01:01:37 status installed util-linux:amd64 2.37.2-4ubuntu3
2022-04-21 01:01:37 startup archives unpack
2022-04-21 01:01:37 upgrade base-passwd:amd64 3.5.52build1 3.5.52build1
2022-04-21 01:01:37 status half-configured base-passwd:amd64 3.5.52build1
2022-04-21 01:01:37 status unpacked base-passwd:amd64 3.5.52build1
2022-04-21 01:01:37 status half-installed base-passwd:amd64 3.5.52build1
2022-04-21 01:01:37 status unpacked base-passwd:amd64 3.5.52build1
2022-04-21 01:01:37 startup packages configure
2022-04-21 01:01:37 configure base-passwd:amd64 3.5.52build1 <none>
2022-04-21 01:01:37 status unpacked base-passwd:amd64 3.5.52build1
2022-04-21 01:01:37 status half-configured base-passwd:amd64 3.5.52build1
2022-04-21 01:01:37 status installed base-passwd:amd64 3.5.52build1
2022-04-21 01:01:37 startup archives unpack
2022-04-21 01:01:37 upgrade init-system-helpers:all 1.62 1.62
2022-04-21 01:01:37 status half-configured init-system-helpers:all 1.62
2022-04-21 01:01:37 status unpacked init-system-helpers:all 1.62
2022-04-21 01:01:37 status half-installed init-system-helpers:all 1.62
2022-04-21 01:01:37 status unpacked init-system-helpers:all 1.62
2022-04-21 01:01:37 startup packages configure
2022-04-21 01:01:37 configure init-system-helpers:all 1.62 <none>
2022-04-21 01:01:37 status unpacked init-system-helpers:all 1.62
2022-04-21 01:01:37 status half-configured init-system-helpers:all 1.62
2022-04-21 01:01:37 status installed init-system-helpers:all 1.62
2022-04-21 01:01:37 startup archives unpack
2022-04-21 01:01:37 upgrade libc-bin:amd64 2.35-0ubuntu3 2.35-0ubuntu3
2022-04-21 01:01:37 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-04-21 01:01:37 status unpacked libc-bin:amd64 2.35-0ubuntu3
2022-04-21 01:01:37 status half-installed libc-bin:amd64 2.35-0ubuntu3
2022-04-21 01:01:37 status unpacked libc-bin:amd64 2.35-0ubuntu3
2022-04-21 01:01:37 startup packages configure
2022-04-21 01:01:37 configure libc-bin:amd64 2.35-0ubuntu3 <none>
2022-04-21 01:01:37 status unpacked libc-bin:amd64 2.35-0ubuntu3
2022-04-21 01:01:37 status half-configured libc-bin:amd64 2.35-0ubuntu3
2022-04-21 01:01:37 status installed libc-bin:amd64 2.35-0ubuntu3
2022-04-21 01:01:37 startup archives unpack
2022-04-21 01:01:37 upgrade sysvinit-utils:amd64 3.01-1ubuntu1 3.01-1ubuntu1
2022-04-21 01:01:37 status half-configured sysvinit-utils:amd64 3.01-1ubuntu1
2022-04-21 01:01:37 status unpacked sysvinit-utils:amd64 3.01-1ubuntu1
2022-04-21 01:01:37 status half-installed sysvinit-utils:amd64 3.01-1ubuntu1
2022-04-21 01:01:37 status unpacked sysvinit-utils:amd64 3.01-1ubuntu1
2022-04-21 01:01:37 startup packages configure
2022-04-21 01:01:37 configure sysvinit-utils:amd64 3.01-1ubuntu1 <none>
2022-04-21 01:01:37 status unpacked sysvinit-utils:amd64 3.01-1ubuntu1
2022-04-21 01:01:37 status half-configured sysvinit-utils:amd64 3.01-1ubuntu1
2022-04-21 01:01:37 status installed sysvinit-utils:amd64 3.01-1ubuntu1
2022-04-21 01:01:37 startup archives unpack
2022-04-21 01:01:37 upgrade apt:amd64 2.4.5 2.4.5
2022-04-21 01:01:37 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2022-04-21 01:01:37 status half-configured apt:amd64 2.4.5
2022-04-21 01:01:37 status unpacked apt:amd64 2.4.5
2022-04-21 01:01:37 status half-installed apt:amd64 2.4.5
2022-04-21 01:01:37 status unpacked apt:amd64 2.4.5
2022-04-21 01:01:37 upgrade adduser:all 3.118ubuntu5 3.118ubuntu5
2022-04-21 01:01:37 status half-configured adduser:all 3.118ubuntu5
2022-04-21 01:01:37 status unpacked adduser:all 3.118ubuntu5
2022-04-21 01:01:37 status half-installed adduser:all 3.118ubuntu5
2022-04-21 01:01:37 status unpacked adduser:all 3.118ubuntu5
2022-04-21 01:01:37 upgrade passwd:amd64 1:4.8.1-2ubuntu2 1:4.8.1-2ubuntu2
2022-04-21 01:01:37 status half-configured passwd:amd64 1:4.8.1-2ubuntu2
2022-04-21 01:01:37 status unpacked passwd:amd64 1:4.8.1-2ubuntu2
2022-04-21 01:01:37 status half-installed passwd:amd64 1:4.8.1-2ubuntu2
2022-04-21 01:01:38 status unpacked passwd:amd64 1:4.8.1-2ubuntu2
2022-04-21 01:01:38 startup packages configure
2022-04-21 01:01:38 configure passwd:amd64 1:4.8.1-2ubuntu2 <none>
2022-04-21 01:01:38 status unpacked passwd:amd64 1:4.8.1-2ubuntu2
2022-04-21 01:01:38 status half-configured passwd:amd64 1:4.8.1-2ubuntu2
2022-04-21 01:01:38 status installed passwd:amd64 1:4.8.1-2ubuntu2
2022-04-21 01:01:38 configure adduser:all 3.118ubuntu5 <none>
2022-04-21 01:01:38 status unpacked adduser:all 3.118ubuntu5
2022-04-21 01:01:38 status half-configured adduser:all 3.118ubuntu5
2022-04-21 01:01:38 status installed adduser:all 3.118ubuntu5
2022-04-21 01:01:38 startup archives unpack
2022-04-21 01:01:38 upgrade gpgv:amd64 2.2.27-3ubuntu2 2.2.27-3ubuntu2
2022-04-21 01:01:38 status half-configured gpgv:amd64 2.2.27-3ubuntu2
2022-04-21 01:01:38 status unpacked gpgv:amd64 2.2.27-3ubuntu2
2022-04-21 01:01:38 status half-installed gpgv:amd64 2.2.27-3ubuntu2
2022-04-21 01:01:38 status unpacked gpgv:amd64 2.2.27-3ubuntu2
2022-04-21 01:01:38 startup packages configure
2022-04-21 01:01:38 configure gpgv:amd64 2.2.27-3ubuntu2 <none>
2022-04-21 01:01:38 status unpacked gpgv:amd64 2.2.27-3ubuntu2
2022-04-21 01:01:38 status half-configured gpgv:amd64 2.2.27-3ubuntu2
2022-04-21 01:01:38 status installed gpgv:amd64 2.2.27-3ubuntu2
2022-04-21 01:01:38 configure apt:amd64 2.4.5 <none>
2022-04-21 01:01:38 status unpacked apt:amd64 2.4.5
2022-04-21 01:01:38 status half-configured apt:amd64 2.4.5
2022-04-21 01:01:38 status installed apt:amd64 2.4.5
2022-04-21 01:01:38 startup archives unpack
2022-04-21 01:01:38 upgrade logsave:amd64 1.46.5-2ubuntu1 1.46.5-2ubuntu1
2022-04-21 01:01:38 status half-configured logsave:amd64 1.46.5-2ubuntu1
2022-04-21 01:01:38 status unpacked logsave:amd64 1.46.5-2ubuntu1
2022-04-21 01:01:38 status half-installed logsave:amd64 1.46.5-2ubuntu1
2022-04-21 01:01:38 status unpacked logsave:amd64 1.46.5-2ubuntu1
2022-04-21 01:01:38 upgrade initramfs-tools-core:all 0.140ubuntu13 0.140ubuntu13
2022-04-21 01:01:38 status half-configured initramfs-tools-core:all 0.140ubuntu13
2022-04-21 01:01:38 status unpacked initramfs-tools-core:all 0.140ubuntu13
2022-04-21 01:01:38 status half-installed initramfs-tools-core:all 0.140ubuntu13
2022-04-21 01:01:38 status unpacked initramfs-tools-core:all 0.140ubuntu13
2022-04-21 01:01:38 upgrade btrfs-progs:amd64 5.16.2-1 5.16.2-1
2022-04-21 01:01:38 status triggers-pending initramfs-tools:all 0.140ubuntu13
2022-04-21 01:01:38 status half-configured btrfs-progs:amd64 5.16.2-1
2022-04-21 01:01:38 status unpacked btrfs-progs:amd64 5.16.2-1
2022-04-21 01:01:38 status half-installed btrfs-progs:amd64 5.16.2-1
2022-04-21 01:01:38 status unpacked btrfs-progs:amd64 5.16.2-1
2022-04-21 01:01:38 upgrade initramfs-tools:all 0.140ubuntu13 0.140ubuntu13
2022-04-21 01:01:38 status half-configured initramfs-tools:all 0.140ubuntu13
2022-04-21 01:01:38 status unpacked initramfs-tools:all 0.140ubuntu13
2022-04-21 01:01:38 status half-installed initramfs-tools:all 0.140ubuntu13
2022-04-21 01:01:38 status unpacked initramfs-tools:all 0.140ubuntu13
2022-04-21 01:01:38 upgrade e2fsprogs:amd64 1.46.5-2ubuntu1 1.46.5-2ubuntu1
2022-04-21 01:01:38 status half-configured e2fsprogs:amd64 1.46.5-2ubuntu1
2022-04-21 01:01:38 status unpacked e2fsprogs:amd64 1.46.5-2ubuntu1
2022-04-21 01:01:38 status half-installed e2fsprogs:amd64 1.46.5-2ubuntu1
2022-04-21 01:01:39 status unpacked e2fsprogs:amd64 1.46.5-2ubuntu1
2022-04-21 01:01:39 upgrade mount:amd64 2.37.2-4ubuntu3 2.37.2-4ubuntu3
2022-04-21 01:01:39 status half-configured mount:amd64 2.37.2-4ubuntu3
2022-04-21 01:01:39 status unpacked mount:amd64 2.37.2-4ubuntu3
2022-04-21 01:01:39 status half-installed mount:amd64 2.37.2-4ubuntu3
2022-04-21 01:01:39 status unpacked mount:amd64 2.37.2-4ubuntu3
2022-04-21 01:01:39 upgrade keyboard-configuration:all 1.205ubuntu3 1.205ubuntu3
2022-04-21 01:01:39 status half-configured keyboard-configuration:all 1.205ubuntu3
2022-04-21 01:01:39 status unpacked keyboard-configuration:all 1.205ubuntu3
2022-04-21 01:01:39 status half-installed keyboard-configuration:all 1.205ubuntu3
2022-04-21 01:01:39 status unpacked keyboard-configuration:all 1.205ubuntu3
2022-04-21 01:01:39 upgrade console-setup:all 1.205ubuntu3 1.205ubuntu3
2022-04-21 01:01:39 status half-configured console-setup:all 1.205ubuntu3
2022-04-21 01:01:39 status unpacked console-setup:all 1.205ubuntu3
2022-04-21 01:01:39 status half-installed console-setup:all 1.205ubuntu3
2022-04-21 01:01:39 status unpacked console-setup:all 1.205ubuntu3
2022-04-21 01:01:39 upgrade liblocale-gettext-perl:amd64 1.07-4build3 1.07-4build3
2022-04-21 01:01:39 status half-configured liblocale-gettext-perl:amd64 1.07-4build3
2022-04-21 01:01:39 status unpacked liblocale-gettext-perl:amd64 1.07-4build3
2022-04-21 01:01:39 status half-installed liblocale-gettext-perl:amd64 1.07-4build3
2022-04-21 01:01:39 status unpacked liblocale-gettext-perl:amd64 1.07-4build3
2022-04-21 01:01:39 upgrade python3.10-minimal:amd64 3.10.4-3 3.10.4-3
2022-04-21 01:01:39 status half-configured python3.10-minimal:amd64 3.10.4-3
2022-04-21 01:01:39 status unpacked python3.10-minimal:amd64 3.10.4-3
2022-04-21 01:01:39 status half-installed python3.10-minimal:amd64 3.10.4-3
2022-04-21 01:01:39 status unpacked python3.10-minimal:amd64 3.10.4-3
2022-04-21 01:01:39 startup packages configure
2022-04-21 01:01:39 configure python3.10-minimal:amd64 3.10.4-3 <none>
2022-04-21 01:01:39 status unpacked python3.10-minimal:amd64 3.10.4-3
2022-04-21 01:01:39 status half-configured python3.10-minimal:amd64 3.10.4-3
2022-04-21 01:01:39 status installed python3.10-minimal:amd64 3.10.4-3
2022-04-21 01:01:39 startup archives unpack
2022-04-21 01:01:39 upgrade python3-minimal:amd64 3.10.4-0ubuntu2 3.10.4-0ubuntu2
2022-04-21 01:01:39 status half-configured python3-minimal:amd64 3.10.4-0ubuntu2
2022-04-21 01:01:39 status unpacked python3-minimal:amd64 3.10.4-0ubuntu2
2022-04-21 01:01:39 status half-installed python3-minimal:amd64 3.10.4-0ubuntu2
2022-04-21 01:01:39 status unpacked python3-minimal:amd64 3.10.4-0ubuntu2
2022-04-21 01:01:39 startup packages configure
2022-04-21 01:01:39 configure python3-minimal:amd64 3.10.4-0ubuntu2 <none>
2022-04-21 01:01:39 status unpacked python3-minimal:amd64 3.10.4-0ubuntu2
2022-04-21 01:01:39 status half-configured python3-minimal:amd64 3.10.4-0ubuntu2
2022-04-21 01:01:40 status installed python3-minimal:amd64 3.10.4-0ubuntu2
2022-04-21 01:01:40 startup archives unpack
2022-04-21 01:01:40 upgrade python3:amd64 3.10.4-0ubuntu2 3.10.4-0ubuntu2
2022-04-21 01:01:40 status half-configured python3:amd64 3.10.4-0ubuntu2
2022-04-21 01:01:40 status unpacked python3:amd64 3.10.4-0ubuntu2
2022-04-21 01:01:40 status half-installed python3:amd64 3.10.4-0ubuntu2
2022-04-21 01:01:40 status unpacked python3:amd64 3.10.4-0ubuntu2
2022-04-21 01:01:40 upgrade systemd-timesyncd:amd64 249.11-0ubuntu3 249.11-0ubuntu3
2022-04-21 01:01:40 status half-configured systemd-timesyncd:amd64 249.11-0ubuntu3
2022-04-21 01:01:40 status unpacked systemd-timesyncd:amd64 249.11-0ubuntu3
2022-04-21 01:01:40 status half-installed systemd-timesyncd:amd64 249.11-0ubuntu3
2022-04-21 01:01:40 status triggers-pending dbus:amd64 1.12.20-2ubuntu4
2022-04-21 01:01:40 status unpacked systemd-timesyncd:amd64 249.11-0ubuntu3
2022-04-21 01:01:40 upgrade systemd:amd64 249.11-0ubuntu3 249.11-0ubuntu3
2022-04-21 01:01:40 status half-configured systemd:amd64 249.11-0ubuntu3
2022-04-21 01:01:40 status unpacked systemd:amd64 249.11-0ubuntu3
2022-04-21 01:01:40 status half-installed systemd:amd64 249.11-0ubuntu3
2022-04-21 01:01:40 status unpacked systemd:amd64 249.11-0ubuntu3
2022-04-21 01:01:40 upgrade udev:amd64 249.11-0ubuntu3 249.11-0ubuntu3
2022-04-21 01:01:40 status half-configured udev:amd64 249.11-0ubuntu3
2022-04-21 01:01:41 status unpacked udev:amd64 249.11-0ubuntu3
2022-04-21 01:01:41 status half-installed udev:amd64 249.11-0ubuntu3
2022-04-21 01:01:41 status unpacked udev:amd64 249.11-0ubuntu3
2022-04-21 01:01:41 startup packages configure
2022-04-21 01:01:41 configure mount:amd64 2.37.2-4ubuntu3 <none>
2022-04-21 01:01:41 status unpacked mount:amd64 2.37.2-4ubuntu3
2022-04-21 01:01:41 status half-configured mount:amd64 2.37.2-4ubuntu3
2022-04-21 01:01:41 status installed mount:amd64 2.37.2-4ubuntu3
2022-04-21 01:01:41 configure systemd:amd64 249.11-0ubuntu3 <none>
2022-04-21 01:01:41 status unpacked systemd:amd64 249.11-0ubuntu3
2022-04-21 01:01:41 status half-configured systemd:amd64 249.11-0ubuntu3
2022-04-21 01:01:41 status installed systemd:amd64 249.11-0ubuntu3
2022-04-21 01:01:41 startup archives unpack
2022-04-21 01:01:41 upgrade systemd-sysv:amd64 249.11-0ubuntu3 249.11-0ubuntu3
2022-04-21 01:01:41 status half-configured systemd-sysv:amd64 249.11-0ubuntu3
2022-04-21 01:01:41 status unpacked systemd-sysv:amd64 249.11-0ubuntu3
2022-04-21 01:01:41 status half-installed systemd-sysv:amd64 249.11-0ubuntu3
2022-04-21 01:01:41 status unpacked systemd-sysv:amd64 249.11-0ubuntu3
2022-04-21 01:01:41 upgrade fuse3:amd64 3.10.5-1build1 3.10.5-1build1
2022-04-21 01:01:41 status half-configured fuse3:amd64 3.10.5-1build1
2022-04-21 01:01:41 status unpacked fuse3:amd64 3.10.5-1build1
2022-04-21 01:01:41 status half-installed fuse3:amd64 3.10.5-1build1
2022-04-21 01:01:41 status unpacked fuse3:amd64 3.10.5-1build1
2022-04-21 01:01:41 startup packages configure
2022-04-21 01:01:41 configure fuse3:amd64 3.10.5-1build1 <none>
2022-04-21 01:01:41 status unpacked fuse3:amd64 3.10.5-1build1
2022-04-21 01:01:41 status half-configured fuse3:amd64 3.10.5-1build1
2022-04-21 01:01:41 status installed fuse3:amd64 3.10.5-1build1
2022-04-21 01:01:41 startup archives unpack
2022-04-21 01:01:41 upgrade ntfs-3g:amd64 1:2021.8.22-3ubuntu1 1:2021.8.22-3ubuntu1
2022-04-21 01:01:41 status half-configured ntfs-3g:amd64 1:2021.8.22-3ubuntu1
2022-04-21 01:01:41 status unpacked ntfs-3g:amd64 1:2021.8.22-3ubuntu1
2022-04-21 01:01:41 status half-installed ntfs-3g:amd64 1:2021.8.22-3ubuntu1
2022-04-21 01:01:41 status unpacked ntfs-3g:amd64 1:2021.8.22-3ubuntu1
2022-04-21 01:01:41 upgrade lvm2:amd64 2.03.11-2.1ubuntu4 2.03.11-2.1ubuntu4
2022-04-21 01:01:41 status half-configured lvm2:amd64 2.03.11-2.1ubuntu4
2022-04-21 01:01:41 status unpacked lvm2:amd64 2.03.11-2.1ubuntu4
2022-04-21 01:01:41 status half-installed lvm2:amd64 2.03.11-2.1ubuntu4
2022-04-21 01:01:41 status unpacked lvm2:amd64 2.03.11-2.1ubuntu4
2022-04-21 01:01:41 upgrade open-iscsi:amd64 2.1.5-1ubuntu1 2.1.5-1ubuntu1
2022-04-21 01:01:41 status half-configured open-iscsi:amd64 2.1.5-1ubuntu1
2022-04-21 01:01:41 status unpacked open-iscsi:amd64 2.1.5-1ubuntu1
2022-04-21 01:01:41 status half-installed open-iscsi:amd64 2.1.5-1ubuntu1
2022-04-21 01:01:42 status unpacked open-iscsi:amd64 2.1.5-1ubuntu1
2022-04-21 01:01:42 upgrade openssh-sftp-server:amd64 1:8.9p1-3 1:8.9p1-3
2022-04-21 01:01:42 status half-configured openssh-sftp-server:amd64 1:8.9p1-3
2022-04-21 01:01:42 status unpacked openssh-sftp-server:amd64 1:8.9p1-3
2022-04-21 01:01:42 status half-installed openssh-sftp-server:amd64 1:8.9p1-3
2022-04-21 01:01:42 status unpacked openssh-sftp-server:amd64 1:8.9p1-3
2022-04-21 01:01:42 upgrade openssh-server:amd64 1:8.9p1-3 1:8.9p1-3
2022-04-21 01:01:42 status half-configured openssh-server:amd64 1:8.9p1-3
2022-04-21 01:01:42 status unpacked openssh-server:amd64 1:8.9p1-3
2022-04-21 01:01:42 status half-installed openssh-server:amd64 1:8.9p1-3
2022-04-21 01:01:42 status unpacked openssh-server:amd64 1:8.9p1-3
2022-04-21 01:01:42 upgrade libperl5.34:amd64 5.34.0-3ubuntu1 5.34.0-3ubuntu1
2022-04-21 01:01:42 status half-configured libperl5.34:amd64 5.34.0-3ubuntu1
2022-04-21 01:01:42 status unpacked libperl5.34:amd64 5.34.0-3ubuntu1
2022-04-21 01:01:42 status half-installed libperl5.34:amd64 5.34.0-3ubuntu1
2022-04-21 01:01:43 status unpacked libperl5.34:amd64 5.34.0-3ubuntu1
2022-04-21 01:01:43 upgrade perl:amd64 5.34.0-3ubuntu1 5.34.0-3ubuntu1
2022-04-21 01:01:43 status half-configured perl:amd64 5.34.0-3ubuntu1
2022-04-21 01:01:43 status unpacked perl:amd64 5.34.0-3ubuntu1
2022-04-21 01:01:43 status half-installed perl:amd64 5.34.0-3ubuntu1
2022-04-21 01:01:43 status unpacked perl:amd64 5.34.0-3ubuntu1
2022-04-21 01:01:43 upgrade libaudit-common:all 1:3.0.7-1build1 1:3.0.7-1build1
2022-04-21 01:01:43 status half-configured libaudit-common:all 1:3.0.7-1build1
2022-04-21 01:01:43 status unpacked libaudit-common:all 1:3.0.7-1build1
2022-04-21 01:01:43 status half-installed libaudit-common:all 1:3.0.7-1build1
2022-04-21 01:01:43 status unpacked libaudit-common:all 1:3.0.7-1build1
2022-04-21 01:01:43 startup packages configure
2022-04-21 01:01:43 configure libaudit-common:all 1:3.0.7-1build1 <none>
2022-04-21 01:01:43 status unpacked libaudit-common:all 1:3.0.7-1build1
2022-04-21 01:01:43 status half-configured libaudit-common:all 1:3.0.7-1build1
2022-04-21 01:01:43 status installed libaudit-common:all 1:3.0.7-1build1
2022-04-21 01:01:43 startup archives unpack
2022-04-21 01:01:43 upgrade libsemanage-common:all 3.3-1build2 3.3-1build2
2022-04-21 01:01:43 status half-configured libsemanage-common:all 3.3-1build2
2022-04-21 01:01:43 status unpacked libsemanage-common:all 3.3-1build2
2022-04-21 01:01:43 status half-installed libsemanage-common:all 3.3-1build2
2022-04-21 01:01:43 status unpacked libsemanage-common:all 3.3-1build2
2022-04-21 01:01:43 startup packages configure
2022-04-21 01:01:43 configure libsemanage-common:all 3.3-1build2 <none>
2022-04-21 01:01:43 status unpacked libsemanage-common:all 3.3-1build2
2022-04-21 01:01:43 status half-configured libsemanage-common:all 3.3-1build2
2022-04-21 01:01:43 status installed libsemanage-common:all 3.3-1build2
2022-04-21 01:01:43 startup archives unpack
2022-04-21 01:01:43 upgrade libtirpc-common:all 1.3.2-2build1 1.3.2-2build1
2022-04-21 01:01:43 status half-configured libtirpc-common:all 1.3.2-2build1
2022-04-21 01:01:43 status unpacked libtirpc-common:all 1.3.2-2build1
2022-04-21 01:01:43 status half-installed libtirpc-common:all 1.3.2-2build1
2022-04-21 01:01:43 status unpacked libtirpc-common:all 1.3.2-2build1
2022-04-21 01:01:43 startup packages configure
2022-04-21 01:01:43 configure libtirpc-common:all 1.3.2-2build1 <none>
